TargetID	ProbeID	4042961002_A.AVG_Signal	4042961002_A.Detection Pval	4042961002_A.BEAD_STDERR	4042961002_A.Avg_NBEADS	4042961002_B.AVG_Signal	4042961002_B.Detection Pval	4042961002_B.BEAD_STDERR	4042961002_B.Avg_NBEADS	4042961002_C.AVG_Signal	4042961002_C.Detection Pval	4042961002_C.BEAD_STDERR	4042961002_C.Avg_NBEADS	4042961002_D.AVG_Signal	4042961002_D.Detection Pval	4042961002_D.BEAD_STDERR	4042961002_D.Avg_NBEADS	4042961002_E.AVG_Signal	4042961002_E.Detection Pval	4042961002_E.BEAD_STDERR	4042961002_E.Avg_NBEADS	4042961002_F.AVG_Signal	4042961002_F.Detection Pval	4042961002_F.BEAD_STDERR	4042961002_F.Avg_NBEADS	4042961002_G.AVG_Signal	4042961002_G.Detection Pval	4042961002_G.BEAD_STDERR	4042961002_G.Avg_NBEADS	4042961002_H.AVG_Signal	4042961002_H.Detection Pval	4042961002_H.BEAD_STDERR	4042961002_H.Avg_NBEADS	4042961011_A.AVG_Signal	4042961011_A.Detection Pval	4042961011_A.BEAD_STDERR	4042961011_A.Avg_NBEADS	4042961011_B.AVG_Signal	4042961011_B.Detection Pval	4042961011_B.BEAD_STDERR	4042961011_B.Avg_NBEADS	4042961011_C.AVG_Signal	4042961011_C.Detection Pval	4042961011_C.BEAD_STDERR	4042961011_C.Avg_NBEADS	4042961011_D.AVG_Signal	4042961011_D.Detection Pval	4042961011_D.BEAD_STDERR	4042961011_D.Avg_NBEADS	4042961011_E.AVG_Signal	4042961011_E.Detection Pval	4042961011_E.BEAD_STDERR	4042961011_E.Avg_NBEADS	4042961011_F.AVG_Signal	4042961011_F.Detection Pval	4042961011_F.BEAD_STDERR	4042961011_F.Avg_NBEADS	4042961011_G.AVG_Signal	4042961011_G.Detection Pval	4042961011_G.BEAD_STDERR	4042961011_G.Avg_NBEADS	4042961011_H.AVG_Signal	4042961011_H.Detection Pval	4042961011_H.BEAD_STDERR	4042961011_H.Avg_NBEADS	4042961012_A.AVG_Signal	4042961012_A.Detection Pval	4042961012_A.BEAD_STDERR	4042961012_A.Avg_NBEADS	4042961012_B.AVG_Signal	4042961012_B.Detection Pval	4042961012_B.BEAD_STDERR	4042961012_B.Avg_NBEADS	4042961012_C.AVG_Signal	4042961012_C.Detection Pval	4042961012_C.BEAD_STDERR	4042961012_C.Avg_NBEADS	4042961012_D.AVG_Signal	4042961012_D.Detection Pval	4042961012_D.BEAD_STDERR	4042961012_D.Avg_NBEADS	4042961012_E.AVG_Signal	4042961012_E.Detection Pval	4042961012_E.BEAD_STDERR	4042961012_E.Avg_NBEADS	4042961012_F.AVG_Signal	4042961012_F.Detection Pval	4042961012_F.BEAD_STDERR	4042961012_F.Avg_NBEADS	4042961012_G.AVG_Signal	4042961012_G.Detection Pval	4042961012_G.BEAD_STDERR	4042961012_G.Avg_NBEADS	4042961012_H.AVG_Signal	4042961012_H.Detection Pval	4042961012_H.BEAD_STDERR	4042961012_H.Avg_NBEADS
NEGATIVE	4850630	2.169499	0.3389831	0.4791569	43	0.7364407	0.6567796	0.3809593	30	2.242983	0.4533898	0.5565931	33	0.8091921	0.4293785	0.3017326	36	2.633594	0.680791	0.5853127	35	2.409495	0.4223164	0.8769811	31	3.40165	0.5155367	0.9080755	33	3.236541	0.2937853	1.713715	41	0.4189166	0.7669492	0.1636765	24	0.5678382	0.7019774	0.2729965	26	-0.05830954	0.9858757	0.05879596	23	2.9639	0.3742938	0.778403	33	2.019448	0.5112994	0.6184542	38	1.722018	0.3502825	0.6683353	33	1.475117	0.519774	0.5776502	35	1.242233	0.4138418	0.4610469	46	6.527102	0.4618644	1.394878	43	2.913895	0.6426554	0.5920922	49	0.9938315	0.6793785	0.4946949	36	4.219757	0.5663842	1.051048	36	2.257866	0.3898305	0.6422948	36	0.08012075	0.7937853	0.04313841	23	4.646216	0.4025424	0.9422112	38	9.840195	0.200565	2.208333	40
NEGATIVE	4850706	2.567975	0.2980226	0.7248809	27	6.253391	0.1129944	1.431199	44	3.586812	0.3036723	0.7565621	38	0.8217964	0.4237288	0.2188603	39	4.11668	0.5324859	0.8692449	29	6.944719	0.1242938	1.682575	42	2.528881	0.6257062	0.6208321	35	0.5785836	0.7457627	0.6410983	31	7.904367	0.08615819	1.849286	27	0.7484407	0.6355932	0.536619	24	12.53492	0.07344633	1.988975	29	0.8744459	0.7019774	0.3818237	25	1.861242	0.5353107	0.5578219	28	3.527252	0.1793785	1.173828	30	1.992965	0.430791	0.5992823	35	1.180477	0.4237288	0.4476967	26	8.73986	0.3276836	1.661125	38	10.67978	0.1680791	1.898752	31	0.7556694	0.7429379	0.3710397	21	9.119264	0.2683616	1.712683	33	4.190779	0.2118644	0.9217985	38	2.463319	0.2612994	0.8003266	30	10.92482	0.1581921	2.097322	40	8.160917	0.2556497	1.526024	43
NEGATIVE	4860162	1.325619	0.490113	0.3506747	37	2.45065	0.3757062	0.6532709	35	1.627282	0.5579096	0.4897002	36	0.7146963	0.460452	0.2723744	35	4.27202	0.5183616	1.228507	25	3.998788	0.2711864	0.8191478	33	5.166641	0.3545198	1.235915	38	0.6184055	0.7330508	0.3408413	20	3.451698	0.3036723	0.7713714	40	0.04153221	0.8841808	0.02946165	19	1.426873	0.6596045	0.9555613	33	3.208954	0.3516949	0.6720561	40	-0.01479927	0.9774011	0.01479927	13	0.8170384	0.529661	0.9517767	50	0.8972428	0.6200565	0.3179061	33	0.1647969	0.7471752	0.4902202	34	11.51292	0.240113	2.081925	39	4.672405	0.4576271	1.678799	34	4.647182	0.2641243	0.8755235	46	8.886584	0.279661	1.834193	28	1.396811	0.5423729	0.4587366	25	0.09617993	0.7838983	0.0506616	22	1.517722	0.7429379	0.3804027	41	7.183679	0.3008475	1.381861	45
NEGATIVE	4860382	0.7924081	0.6214689	0.3083022	21	0.6895723	0.6652542	0.276737	23	2.192244	0.4632768	0.5034533	41	4.738149	0.07344633	0.9796079	32	3.778779	0.5593221	0.8210344	36	1.348406	0.5847458	0.6046463	21	9.274199	0.1694915	1.621846	31	1.926069	0.4477401	0.7033018	34	0.8166615	0.65113	0.3116339	32	2.644918	0.3305085	0.733349	25	-0.05608949	0.9844633	0.2033475	27	4.150602	0.2754237	0.7307562	43	4.428113	0.2683616	1.032189	37	0.3918997	0.6468927	0.5243198	29	2.686064	0.3305085	0.7457026	25	0.4093197	0.6257062	0.2116857	24	3.551851	0.720339	0.7642555	43	1.964674	0.7725989	0.4610077	32	4.750042	0.2612994	1.168117	31	3.938202	0.5932204	1.050376	35	1.305715	0.5564972	0.4676685	26	2.525264	0.25	0.8738169	36	5.145102	0.3855932	1.319261	29	5.911759	0.3714689	1.161513	38
NEGATIVE	4860553	6.182215	0.08474576	1.477195	29	5.838209	0.1285311	1.218403	34	6.574034	0.1440678	1.657158	24	7.337548	0.03107345	1.520571	26	23.73251	0.0240113	4.181833	35	5.979517	0.1553672	1.603979	33	25.77949	0.01412429	3.73481	38	16.20818	0.01977401	2.641077	33	5.024674	0.1793785	1.336659	32	10.02738	0.04661017	2.138684	37	17.4726	0.03813559	3.212805	30	9.860127	0.06638418	2.03797	30	9.163661	0.07909604	1.769505	31	4.220503	0.1497175	1.415253	36	10.13184	0.05367232	2.012417	28	10.20136	0.03389831	2.356714	30	43.67228	0.008474576	7.576376	30	23.28875	0.02542373	4.256831	31	34.36962	0.004237288	8.872168	18	34.71187	0.01836158	4.910227	31	14.28492	0.02259887	2.704155	35	6.174095	0.06779661	1.49287	32	32.00802	0.01553672	5.341766	39	59.15341	0.004237288	8.688528	44
NEGATIVE	4860674	1.912185	0.3757062	0.5566633	40	1.4009	0.529661	0.3483545	38	2.93557	0.3615819	0.6549752	32	3.307563	0.1299435	0.8695289	29	3.480566	0.5875706	0.7493796	38	4.556499	0.2259887	1.285922	29	8.998614	0.1737288	1.231921	39	0.7763745	0.6892655	0.7621803	31	6.056476	0.1440678	1.316721	32	0.5341184	0.710452	0.264811	25	3.65853	0.3785311	0.8283001	37	5.205487	0.1991525	1.09471	34	4.824295	0.2457627	1.112332	34	3.066302	0.200565	1.057846	35	9.148136	0.06638418	2.718042	25	2.673701	0.2245763	0.8942895	36	13.8973	0.170904	2.951747	31	18.77013	0.0480226	3.58444	33	4.928209	0.2471751	1.141225	33	11.79104	0.180791	2.780421	33	10.0683	0.05225989	2.005047	34	2.489835	0.2570621	0.5977688	36	3.256237	0.5381356	0.9417925	32	6.879532	0.3079096	1.306363	41
NEGATIVE	4880193	1.612483	0.4251412	0.450009	30	0.7729837	0.6468927	0.2709452	37	1.41513	0.5918079	0.4072532	33	0.4394014	0.5367231	0.1550718	26	4.93369	0.4533898	1.453108	20	6.445443	0.1370057	1.562701	36	5.301621	0.3446328	1.112129	40	1.254215	0.5847458	0.3846509	30	0.9497616	0.6144068	0.3489017	37	1.507937	0.4745763	0.4178724	38	5.742249	0.2443503	1.321933	33	4.264377	0.2683616	0.9118562	38	2.392109	0.4533898	0.6410989	40	1.919814	0.3220339	1.388498	35	1.446641	0.5240113	0.5055617	32	2.356951	0.2627119	0.6595436	32	5.86628	0.5183616	1.181728	49	8.330599	0.2514124	1.681116	41	1.893661	0.5211864	0.5636925	33	2.557957	0.7245763	0.8636692	41	1.936517	0.4392655	0.6262932	35	0.9504927	0.4929379	0.3748893	28	4.332678	0.4194915	1.706143	28	3.827195	0.5211864	0.9462693	34
NEGATIVE	4880253	1.581868	0.4435028	0.5040006	34	1.1644	0.579096	0.4527011	35	0.8658755	0.6920904	0.3269815	35	0.1577675	0.6384181	0.2086281	24	5.401598	0.4096045	1.265939	31	1.104634	0.6468927	0.3928688	30	1.235759	0.8008475	0.3819312	32	0.7093139	0.710452	0.477627	31	1.223838	0.5706215	0.4718691	37	0	0.9449152	0	19	2.254228	0.5268362	0.8069563	35	0.01625732	0.9491525	0.0590036	28	-0.01408997	0.9759887	0.00716618	22	0.2424581	0.7161017	0.250375	27	1.31943	0.5409604	0.3565368	36	1.850841	0.3163842	0.7454615	30	3.405962	0.7316384	1.133741	37	5.493361	0.3926554	1.07337	37	0.4408663	0.8177966	0.2741329	29	1.363442	0.8615819	0.5461653	27	1.074533	0.5960452	0.3598836	33	0.2340961	0.7033898	0.0798881	38	0.3068362	0.9265537	0.1629964	30	0.1433049	0.9562147	0.2408589	41
NEGATIVE	4880414	1.404238	0.4731638	0.2971596	42	0.8827402	0.6355932	0.241639	38	1.633352	0.5550848	0.4718377	31	0.8082874	0.430791	0.2816174	31	1.831326	0.7556497	0.5757154	34	0.6396439	0.7612994	0.3937783	31	4.264336	0.4279661	0.7410221	55	4.372514	0.2146893	1.175979	43	2.562521	0.3983051	0.8473646	32	1.373446	0.5028248	0.3849503	38	0.8554096	0.7556497	0.4313539	54	0.2375621	0.8615819	0.1444429	34	1.445132	0.5960452	0.4707052	34	0.2398367	0.7175141	0.2369579	28	4.646013	0.1892655	0.8963929	45	0.1447438	0.7584746	0.3181136	28	1.075148	0.9392655	0.4965126	29	2.28942	0.740113	0.5829665	38	0.7010539	0.759887	0.1844721	35	1.274633	0.8728814	0.6283778	29	0.5673133	0.700565	0.1938576	32	0.1301079	0.7570621	0.5577523	29	3.084867	0.5536723	0.6972244	37	2.375594	0.6751412	1.034513	27
NEGATIVE	4890136	0.1993345	0.8107345	0.09713383	34	0.4311945	0.740113	0.1854878	35	0.2370751	0.8375706	0.1762836	26	0.04418995	0.7161017	0.02848693	35	2.96413	0.6313559	0.6509466	46	2.438463	0.4166667	0.5732509	35	1.964247	0.7019774	0.5495489	29	0.7522193	0.6991525	0.3883226	27	1.326263	0.5466102	0.4751461	35	0.864549	0.5932204	0.3588134	31	2.363867	0.5127119	0.7928534	42	2.29076	0.4491525	0.482591	53	3.832309	0.3008475	1.175332	25	1.497206	0.3841808	0.4961825	40	0.1480582	0.8319209	0.4539358	25	0.1423643	0.7627119	0.277556	29	4.881804	0.6073446	0.9813047	47	2.88059	0.6539548	0.7135285	40	2.502781	0.4392655	0.5264822	38	3.93269	0.5946327	0.9892277	41	0.01260092	0.9265537	0.02270193	18	1.029857	0.4717514	0.2542314	49	1.300248	0.7810735	0.6095853	37	4.695271	0.450565	1.072743	32
NEGATIVE	4890180	17.95759	0.01271186	3.701968	28	5.025971	0.1638418	0.9645222	39	9.882971	0.06779661	2.151706	35	3.37716	0.1228814	0.712163	36	15.91506	0.06638418	2.774404	33	9.986512	0.07344633	1.761859	47	15.31019	0.05084746	2.486867	50	15.09635	0.02259887	2.607182	40	14.99253	0.02542373	2.693524	38	8.39777	0.06779661	1.558659	43	8.939673	0.1313559	1.591052	39	5.342884	0.1920904	0.9248059	41	12.83761	0.04519774	2.413808	41	10.3053	0.03389831	1.887974	37	12.82848	0.02824859	2.283124	40	1.582817	0.3488701	0.7401208	25	38.78288	0.01977401	6.991507	31	21.71193	0.03107345	3.842982	42	7.345602	0.1313559	1.54778	33	16.08087	0.1016949	2.527081	31	8.379007	0.07909604	1.581068	38	10.71842	0.02118644	1.870702	30	16.90394	0.06638418	2.62672	34	35.27417	0.01694915	5.712866	45
NEGATIVE	4890706	0.3699455	0.7288136	0.1635201	27	2.586066	0.3474576	0.8136976	25	0.5126959	0.7641243	0.4178157	32	0.7377646	0.4562147	0.2010971	32	1.488444	0.7951977	0.3233379	36	1.29169	0.6002825	0.456165	31	2.823349	0.5932204	0.8412391	26	1.336404	0.5635593	1.313948	20	0.8517495	0.6440678	0.2495235	24	4.251487	0.190678	1.486015	20	2.533767	0.4887006	0.5388602	40	0.9399744	0.6906779	0.303846	28	1.964802	0.5211864	0.7342668	29	0.5392425	0.5918079	0.3635198	33	0.03555773	0.8968927	0.1762918	24	-0.09263259	0.9124294	0.670319	29	6.738201	0.440678	1.760191	29	2.404011	0.7217514	0.6887335	36	0.7194472	0.7570621	0.3446521	22	2.635628	0.7146893	0.7278565	31	1.974606	0.4336158	0.5032564	33	0.9683468	0.4887006	0.3015403	34	3.581599	0.5056497	0.8805615	34	8.607205	0.2457627	1.897406	38
NEGATIVE	4890768	4.389408	0.1539548	1.065181	32	1.802555	0.4646893	0.5549357	28	3.303856	0.329096	0.7437444	29	-0.1073382	0.9971752	0.4165414	20	4.642034	0.4745763	0.981255	31	0.6391515	0.7641243	0.5261669	29	3.958275	0.4562147	0.8194009	35	-0.04376516	0.9463277	0.06087683	26	2.543074	0.4011299	0.9195015	28	1.268818	0.5211864	0.4336944	29	4.505125	0.3135593	1.439597	23	2.221802	0.4618644	0.594225	30	1.772641	0.5451977	0.5160171	25	-0.3520001	0.9576271	0.684084	26	5.576512	0.1525424	1.08994	40	-0.1474328	0.9364407	0.9892831	35	7.664615	0.3799435	1.73747	41	3.818577	0.5423729	0.7453955	39	2.450597	0.4463277	0.6533235	38	4.021615	0.5847458	0.7955337	44	0.1982061	0.8248588	0.08252586	20	2.356094	0.2725989	0.4872113	42	4.129449	0.4392655	1.069074	46	3.764585	0.529661	0.966848	32
NEGATIVE	4900044	2.908433	0.2740113	0.7683528	33	2.511128	0.3658192	0.4025964	36	1.273223	0.6172317	0.5843546	36	1.174003	0.3516949	0.3517618	25	5.486614	0.4011299	0.9947473	42	1.508809	0.5466102	0.4581453	33	4.691726	0.3841808	0.956569	43	2.416854	0.3884181	0.7564597	34	2.477677	0.4067796	0.539459	35	1.068654	0.5536723	0.3997572	28	3.438645	0.4039548	1.146821	24	1.27659	0.6228814	0.4247254	30	4.754797	0.2514124	1.034525	42	3.666421	0.1680791	1.507306	41	1.316388	0.5423729	0.3295433	33	0.2263006	0.7161017	0.5957431	34	5.066	0.5918079	1.086205	32	4.993837	0.4265537	1.201698	34	2.328866	0.4632768	0.7788769	25	5.14979	0.4971751	1.351641	33	3.238527	0.289548	0.7468732	36	3.05196	0.2076271	0.7225184	35	3.333799	0.5268362	0.8417748	28	3.836766	0.5183616	0.9068063	32
NEGATIVE	4900739	1.131644	0.539548	0.4878332	26	0.1799311	0.8347458	0.1155822	33	0.9102596	0.6737288	0.2256245	34	-0.001926693	0.9067796	0.001286855	27	2.568662	0.6878531	0.6789744	26	0.7357895	0.7316384	0.3659112	34	3.997847	0.4491525	0.7186378	35	0.5076203	0.7711864	0.2772747	32	0.9667425	0.6101695	0.3520916	45	0.6267772	0.6822034	0.2306319	40	3.125075	0.4251412	0.78114	36	0.8269033	0.7161017	0.4349301	40	2.227736	0.4745763	0.5549935	35	5.310505	0.1144068	1.20534	41	0.5374502	0.7076271	0.378643	34	-0.1014063	0.9194915	0.5982769	30	2.448442	0.829096	0.8615854	27	4.338521	0.4929379	0.9851471	44	4.173018	0.3050847	0.7786312	45	3.672062	0.6228814	0.9695571	34	0.2197163	0.8135593	0.1421735	30	0.4406334	0.6228814	0.2857555	25	1.145658	0.8008475	0.4685407	37	1.655602	0.7514125	0.4755964	43
NEGATIVE	4900746	0.3952424	0.7231638	0.156759	35	0.6299569	0.6765537	0.1924712	35	2.685834	0.3855932	0.513458	48	0.2926869	0.5819209	0.1267343	40	7.59313	0.2683616	1.257609	50	0.44943	0.8093221	0.2116868	37	3.022248	0.5635593	0.9966701	27	0.3412864	0.8093221	0.5954486	31	0.4954635	0.7443503	0.2261116	37	-0.03214268	0.990113	0.1197829	36	0.7227491	0.779661	0.3361288	37	2.166109	0.4731638	0.6941347	33	1.520903	0.5875706	0.3548554	40	-0.3971765	0.9774011	0.5472296	36	2.359725	0.3700565	0.4936042	41	1.017375	0.4477401	0.4111934	41	11.58775	0.2372881	1.853936	42	4.422411	0.4816384	0.881995	42	3.585456	0.3545198	1.050756	39	2.291097	0.7485875	0.4832428	45	1.72834	0.4745763	0.5461988	35	1.022023	0.4745763	0.3341399	41	2.633608	0.6002825	0.7682098	28	2.239898	0.6906779	0.5211293	44
NEGATIVE	4920201	0.3481925	0.7415254	0.2160605	34	-0.000864856	0.9618644	0.000864856	20	3.052048	0.3488701	0.7067054	32	0	0.8785311	0	22	1.495255	0.7923729	0.907327	26	1.355098	0.5819209	0.4476303	29	0.6288607	0.8799435	0.294768	24	1.121844	0.6186441	0.5155987	33	0.3874516	0.7754237	0.1750653	38	0.9015427	0.5861582	0.3231204	34	1.738011	0.6045198	0.5095423	27	0.2214044	0.8686441	0.1351688	32	1.602207	0.5762712	0.4941346	36	0.7901428	0.5353107	0.5080392	39	-0.08839765	0.9858757	0.2279047	26	-0.3422823	0.9830508	0.3073286	31	3.547107	0.7217514	1.416667	38	3.294828	0.59887	0.9917531	32	2.362391	0.4533898	1.092895	42	2.311349	0.7457627	0.8013846	36	1.400888	0.539548	0.5372699	34	0.2205543	0.7076271	0.2286841	24	4.300465	0.4237288	1.294732	39	2.985057	0.6144068	0.9570978	31
NEGATIVE	4920520	0.159518	0.8347458	0.0747135	28	1.823475	0.460452	0.6516168	27	1.993925	0.4915254	0.5479617	30	0.4748688	0.5282486	0.2818127	34	8.933831	0.2245763	1.741713	37	1.680085	0.519774	0.7134731	36	6.015558	0.299435	1.261577	34	2.924244	0.3234463	0.6927491	28	2.409128	0.4110169	0.7158464	42	3.197547	0.2669491	0.78499	32	2.870638	0.450565	0.8413118	33	0.8285002	0.7146893	0.2643042	32	2.292893	0.4618644	0.5758979	36	4.383255	0.1412429	1.371567	35	1.463907	0.5211864	0.6645943	42	0.1407923	0.7641243	0.193066	21	2.714311	0.7980226	0.8730682	40	1.698151	0.8050848	0.6203864	28	5.26958	0.230226	1.080617	37	3.883798	0.59887	0.8912954	33	5.602724	0.1525424	0.9842672	44	0.9965324	0.4830509	0.5701259	34	1.735561	0.7048023	0.631272	37	4.695156	0.4519774	1.195397	30
NEGATIVE	5080112	2.268732	0.3262712	0.8227518	40	5.132221	0.1567797	1.118281	30	2.556053	0.4039548	0.5963905	40	1.056132	0.3771186	0.3103552	25	10.92387	0.1426554	1.60886	43	3.535085	0.299435	0.9405625	39	4.464736	0.4067796	0.818271	41	0.7051501	0.7132769	0.5281378	32	4.912077	0.1878531	0.9341356	40	2.134828	0.3757062	0.6851749	37	5.085475	0.2725989	1.052453	39	2.209889	0.4661017	0.7043135	33	6.001381	0.1850283	1.348627	35	2.979155	0.210452	1.114178	42	1.790567	0.4675141	0.7814163	34	1.854648	0.3149717	0.5371371	37	6.712469	0.4449153	1.820573	35	6.402077	0.3361582	1.136989	44	3.997112	0.3177966	0.8433145	34	8.503676	0.3008475	2.016864	29	3.863065	0.2288136	0.575222	47	1.628123	0.3714689	0.5075607	39	8.057021	0.2344633	1.918096	32	13.07566	0.1285311	2.729774	34
NEGATIVE	5080546	0.04507871	0.8855932	0.06896752	24	1.943362	0.440678	0.8610207	24	2.086851	0.4774011	0.6716997	33	0.7104579	0.4618644	0.2045564	30	3.694444	0.5607345	0.8770229	33	-0.1544633	0.9915254	0.3672349	36	1.33177	0.7853107	0.4626192	32	1.432952	0.5451977	0.5465541	30	0.759051	0.6624294	0.2922254	33	2.468241	0.3488701	0.6242235	31	3.668931	0.3771186	1.057699	26	2.996908	0.3728814	0.673921	40	2.859761	0.3968927	0.6378308	37	0.4047499	0.6412429	0.3857959	27	0.656886	0.6793785	0.3247515	26	0.8573308	0.4943503	0.2688664	36	7.32043	0.4039548	1.330825	47	2.995636	0.6341808	0.9102796	30	0.8222875	0.720339	0.3021986	24	6.397435	0.4138418	1.134888	36	0.07827024	0.8884181	0.1954409	31	1.266743	0.4336158	0.3648088	32	3.64559	0.4957627	0.9698288	38	5.236507	0.4152542	1.404035	39
NEGATIVE	5080646	4.826509	0.1271186	0.924341	30	2.40811	0.3799435	0.7411329	23	9.439631	0.07344633	1.573489	41	4.947122	0.06779661	1.083211	31	18.25729	0.04519774	3.013333	37	2.993372	0.3460452	0.9399283	27	9.501319	0.1581921	2.007457	30	13.44383	0.03389831	2.964007	28	10.52409	0.05367232	2.988231	19	12.59761	0.03248588	1.852422	32	14.34341	0.05649718	2.33155	35	6.585053	0.1497175	1.493103	28	11.22292	0.05932203	2.164089	32	8.361369	0.0579096	1.843996	42	12.89207	0.02683616	2.070816	44	10.28067	0.03248588	1.767075	47	20.22921	0.08757062	2.828478	41	14.48912	0.08757062	2.588869	30	11.29214	0.06355932	2.250934	31	14.46052	0.1285311	2.647208	37	7.226624	0.1101695	1.638066	36	8.583411	0.03389831	1.497187	40	6.11727	0.3347458	1.820979	26	16.47736	0.07909604	3.075313	38
NEGATIVE	5130072	1.932648	0.3714689	0.4694658	37	3.143742	0.2966102	0.7157817	32	4.254911	0.25	1.274387	32	1.973473	0.2429378	0.5165592	43	2.603962	0.6850283	0.6686161	36	2.058021	0.4661017	0.4958559	29	5.297389	0.3474576	0.8967152	42	2.416887	0.3870057	0.6466301	34	2.521027	0.4025424	0.9968234	26	3.704157	0.2358757	0.5975754	40	4.366729	0.3248588	1.125612	31	2.172856	0.470339	0.7170337	25	2.437205	0.4477401	0.5868747	29	1.773727	0.3432204	1.228605	31	4.687468	0.1864407	0.9337782	36	1.552439	0.358757	0.9309613	31	6.383862	0.4731638	1.196532	47	10.10214	0.1850283	1.903857	34	5.199416	0.2358757	1.111017	43	2.930977	0.6850283	0.7246183	28	5.86547	0.1370057	1.24471	31	1.681665	0.358757	0.6236651	25	5.381303	0.3700565	1.048513	41	7.343335	0.2909605	1.515455	34
NEGATIVE	5130465	7.537002	0.06638418	1.346941	41	8.729716	0.05225989	1.534932	35	8.388977	0.09745762	1.507918	35	3.303254	0.1327684	0.7484543	26	11.20877	0.1341808	1.94178	39	4.008993	0.269774	0.8311017	32	9.654798	0.1511299	1.383413	45	6.348182	0.1271186	1.317838	33	0.5487619	0.7161017	0.2071217	25	4.149913	0.200565	0.7741941	37	8.7753	0.1355932	1.624599	33	4.662122	0.2387006	0.8691472	39	3.108531	0.3728814	0.6618952	36	3.542189	0.1779661	0.8473251	30	4.095541	0.2161017	0.9164208	31	1.199586	0.420904	0.5248687	26	9.554941	0.2923729	1.839006	32	5.086907	0.420904	1.142914	28	6.946197	0.1539548	1.258367	39	8.211794	0.3177966	1.548951	36	2.650205	0.3474576	0.6204396	34	5.976556	0.07485875	1.34439	30	5.449825	0.3686441	1.127115	43	5.033368	0.4293785	1.113459	29
NEGATIVE	5130474	1.282379	0.5042373	0.416044	38	1.259862	0.5649717	0.3415021	35	2.369428	0.4350283	0.5752575	35	0.5469557	0.5127119	0.2337461	29	2.897551	0.6468927	0.7024387	28	1.501796	0.5508475	0.7118167	35	2.46841	0.6384181	0.5756333	42	1.093547	0.6242938	0.6532136	27	2.671514	0.3870057	0.6029434	33	2.254787	0.3686441	0.492305	39	5.085893	0.2711864	1.189508	41	1.929716	0.509887	0.5216703	34	1.70786	0.5621469	0.6862319	36	0.8411283	0.5254237	0.694926	36	1.8994	0.4449153	0.6518186	34	0.2318294	0.7118644	0.2365158	25	4.129527	0.6666667	0.9855636	33	1.911469	0.7782486	0.596522	29	2.333638	0.4590395	0.9566175	33	4.782841	0.5268362	1.415442	33	1.566372	0.5028248	0.5421062	39	0.9043526	0.509887	0.3624847	35	0.9581807	0.8347458	0.5766372	38	5.935256	0.3686441	1.138652	43
NEGATIVE	5130543	0.2962447	0.7627119	0.1695909	24	0.6179091	0.6822034	0.2088825	26	3.767888	0.2881356	0.8417088	38	-0.02307069	0.9759887	0.04127089	22	9.893644	0.1822034	1.623622	40	2.099503	0.4590395	0.5753619	33	11.80565	0.09745762	2.342613	34	0.5879503	0.7415254	0.8082896	26	0.2458395	0.8319209	0.1457421	26	1.489001	0.480226	0.5403804	31	1.201464	0.6991525	0.6510178	28	1.807527	0.5381356	0.616627	31	2.141221	0.4872881	0.5286729	44	0.178003	0.7372881	0.8300585	28	1.827177	0.4590395	0.3753313	35	1.724169	0.3319209	0.6399593	44	6.200602	0.4872881	1.888104	31	7.053356	0.3008475	1.34755	43	1.877805	0.5268362	0.4550478	34	8.525364	0.299435	1.523519	41	3.342824	0.2754237	0.8247236	34	2.175533	0.289548	0.6072727	30	3.6492	0.4943503	0.8118595	40	0.9198714	0.8615819	0.7607746	33
NEGATIVE	5220463	0.1266435	0.8460452	0.1227272	34	1.815956	0.4632768	0.4615749	38	0.6057802	0.7570621	0.2387544	30	0.265558	0.5932204	0.1990311	31	2.341692	0.7132769	0.6042836	40	0.8881	0.6935028	0.7597914	40	0.8184891	0.8516949	0.5862681	41	0.05721873	0.8912429	0.1000645	35	2.30898	0.4194915	0.6089017	36	1.620069	0.4548023	0.3519482	40	0.1534381	0.920904	0.2662219	31	0.07436615	0.9166667	0.05768409	27	1.926413	0.5240113	0.5268606	38	0.09542035	0.7768362	0.1687816	25	0.2478116	0.799435	0.154649	27	0.0346035	0.8107345	0.3435728	38	0.8661619	0.950565	0.4015839	38	0.8485017	0.9110169	0.2936884	25	-0.003699646	0.9858757	0.002147509	23	1.323759	0.8644068	0.3689972	31	0.3743588	0.75	0.1612181	28	0.6014	0.5847458	0.307128	38	0.4250985	0.9124294	0.3081787	30	0.4077314	0.9265537	0.2137535	31
